Hours,SPIN1,SPIN2,SPIN3,SPIN4,SPIN5,SPIN6,SPIN7,SPIN8,SPIN9,SPIN10,SPIN11,SPIN12,SPIN13,SPIN14,SPIN15,SPIN16,SPIN17,Gender,Age,Work,Residence,SPIN_T,Multiplayer,Online,Relation,SPIN_M,whyplay,ResidenceISO
35.0,2.0,0.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,Male,18,Student at school,Slovenia,43.0,yes,yes,online acquaintaces,Severe,winning,SVN
40.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,Male,24,Unemployed / between jobs,Spain,13.0,yes,yes,online acquaintaces,_None,improving,ESP
10.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,Male,18,Employed,USA,20.0,yes,yes,strangers,_None,winning,USA
10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Male,18,Student at school,Greece,6.0,yes,yes,strangers,_None,fun,GRC
35.0,0.0,2.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,4.0,4.0,2.0,4.0,Male,18,Student at college / university,Portugal,47.0,yes,yes,friends,Severe,fun,PRT
12.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Male,23,Employed,Russia,11.0,yes,yes,strangers,_None,improving,RUS
28.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,Male,22,Student at college / university,Ecuador,20.0,yes,yes,friends,_None,improving,ECU
20.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,Male,20,Student at college / university,USA,29.0,yes,yes,friends,Mild,winning,USA
15.0,0.0,4.0,3.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,1.0,Male,21,Student at college / university,USA,30.0,no,no,alone,Mild,winning,USA
40.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,Male,18,Student at college / university,UK,22.0,yes,yes,online acquaintaces,Mild,improving,GBR
13.0,2.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,4.0,1.0,0.0,Male,25,Student at college / university,USA,22.0,yes,yes,online acquaintaces,Mild,improving,USA
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,21,Employed,USA,0.0,yes,yes,online acquaintaces,_None,winning,USA
35.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,25,Unemployed / between jobs,USA,9.0,yes,yes,online acquaintaces,_None,fun,USA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,20,Student at college / university,France,2.0,no,no,alone,_None,improving,FRA
15.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,Male,20,Student at college / university,USA,16.0,yes,yes,friends,_None,fun,USA
21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Male,24,Student at college / university,USA,4.0,yes,no,friends,_None,fun,USA
28.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,Male,19,Undefined,Luxembourg,8.0,yes,yes,friends,_None,winning,LUX
25.0,1.0,2.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,Male,18,Student at school,USA,33.0,yes,yes,strangers,Moderate,winning,USA
35.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,3.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,2.0,Male,20,Student at college / university,Italy,27.0,yes,yes,strangers,Mild,improving,ITA
15.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,Male,18,Student at school,USA,18.0,yes,yes,friends,_None,improving,USA
20.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,Male,22,Unemployed / between jobs,USA,48.0,yes,yes,strangers,Severe,improving,USA
15.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,Female,23,Employed,USA,13.0,yes,yes,strangers,_None,improving,USA
10.0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,Male,22,Student at college / university,Germany,21.0,no,no,alone,Mild,relaxing,DEU
20.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,Male,18,Student at college / university,Germany,12.0,yes,yes,strangers,_None,fun,DEU
13.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,Male,22,Student at college / university,USA,18.0,yes,yes,strangers,_None,improving,USA
28.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,Male,18,Student at school,USA,14.0,yes,yes,friends,_None,improving,USA
3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,Male,18,Student at school,Hungary,14.0,yes,yes,friends,_None,winning,HUN
20.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,Male,25,Unemployed / between jobs,UK,17.0,yes,yes,online acquaintaces,_None,improving,GBR
20.0,3.0,3.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,Male,20,Employed,Germany,22.0,yes,yes,friends,Mild,fun,DEU
20.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,Male,18,Student at school,Germany,12.0,yes,yes,friends,_None,fun,DEU
63.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,-1.0,Male,18,Student at school,USA,-1.0,yes,yes,online acquaintaces,Undefined,various,USA
10.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,3.0,3.0,Male,41,Employed,USA,55.0,yes,yes,strangers,VerySevere,fun,USA
20.0,0.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,4.0,2.0,4.0,1.0,0.0,2.0,2.0,1.0,1.0,Male,21,Student at college / university,USA,27.0,yes,yes,online acquaintaces,Mild,winning,USA
65.0,2.0,0.0,4.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,1.0,4.0,4.0,2.0,1.0,Male,19,Student at college / university,USA,45.0,no,no,alone,Severe,relaxing,USA
14.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,22,Student at college / university,Slovenia,4.0,yes,yes,online acquaintaces,_None,improving,SVN
25.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,Male,19,Employed,USA,22.0,yes,yes,strangers,Mild,winning,USA
5.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,Male,27,Employed,Canada,25.0,yes,yes,online acquaintaces,Mild,fun,CAN
20.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,2.0,Male,18,Student at school,Germany,28.0,yes,yes,online acquaintaces,Mild,improving,DEU
16.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,Male,19,Student at college / university,USA,57.0,yes,yes,strangers,VerySevere,fun,USA
16.0,1.0,2.0,3.0,4.0,1.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0,Male,24,Unemployed / between jobs,USA,41.0,yes,yes,friends,Severe,fun,USA
20.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Male,18,Student at school,USA,14.0,yes,yes,friends,_None,fun,USA
30.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,Male,22,Student at college / university,USA,16.0,yes,yes,friends,_None,fun,USA
20.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,Male,23,Employed,UK,17.0,no,no,alone,_None,winning,GBR
24.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,0.0,1.0,2.0,3.0,0.0,3.0,Male,22,Student at college / university,Brazil,33.0,yes,yes,strangers,Moderate,fun,BRA
28.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Male,22,Student at college / university,Puerto Rico,13.0,yes,yes,strangers,_None,winning,PRI
16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Male,22,Unemployed / between jobs,USA,7.0,yes,yes,online acquaintaces,_None,fun,USA
15.0,0.0,2.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,Female,24,Employed,USA,16.0,no,no,alone,_None,fun,USA
10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,18,Student at school,Australia,4.0,yes,yes,strangers,_None,fun,AUS
20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,19,Student at college / university,Spain,15.0,yes,yes,friends,_None,fun,ESP
45.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Other,19,Student at college / university,Canada,12.0,yes,yes,online acquaintaces,_None,improving,CAN
25.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,Male,19,Student at college / university,Canada,20.0,yes,yes,friends,_None,improving,CAN
30.0,0.0,0.0,2.0,3.0,0.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,18,Student at school,Czech Republic,16.0,yes,yes,strangers,_None,fun,CZE
100.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,Male,20,Unemployed / between jobs,Canada,15.0,yes,yes,strangers,_None,winning,CAN
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,18,Student at school,Norway,0.0,yes,yes,friends,_None,improving,NOR
30.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,1.0,Male,25,Unemployed / between jobs,Czech Republic,26.0,yes,yes,strangers,Mild,winning,CZE
15.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,Male,18,Employed,USA,8.0,yes,yes,friends,_None,improving,USA
30.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,4.0,1.0,0.0,2.0,-1.0,0.0,0.0,Male,29,Student at college / university,Germany,-1.0,yes,yes,strangers,Undefined,winning,DEU
35.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,Male,25,Employed,Canada,36.0,yes,yes,friends,Moderate,improving,CAN
15.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,27,Employed,Canada,8.0,yes,yes,friends,_None,fun,CAN
12.0,1.0,1.0,2.0,2.0,3.0,4.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,Male,22,Unemployed / between jobs,USA,24.0,yes,yes,strangers,Mild,improving,USA
30.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,23,Unemployed / between jobs,USA,9.0,yes,yes,online acquaintaces,_None,winning,USA
20.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Male,21,Student at college / university,USA,14.0,yes,yes,strangers,_None,improving,USA
30.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,23,Student at college / university,Hungary,11.0,yes,yes,strangers,_None,relaxing,HUN
28.0,4.0,1.0,4.0,2.0,0.0,1.0,2.0,2.0,3.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,Male,22,Unemployed / between jobs,USA,29.0,yes,yes,online acquaintaces,Mild,improving,USA
30.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,Female,23,Employed,UK,64.0,yes,yes,online acquaintaces,VerySevere,improving,GBR
14.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,Male,18,Student at college / university,Sweden,26.0,yes,yes,friends,Mild,fun,SWE
30.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,2.0,Male,20,Student at college / university,Canada,23.0,yes,yes,strangers,Mild,fun,CAN
40.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,Male,25,Student at college / university,Norway,14.0,yes,yes,friends,_None,improving,NOR
20.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,Male,21,Student at college / university,Netherlands,27.0,Undefined,no,various,Mild,improving,NLD
16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Male,21,Student at college / university,USA,7.0,no,no,alone,_None,winning,USA
5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,Male,22,Student at college / university,Germany,7.0,yes,yes,strangers,_None,fun,DEU
15.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,0.0,4.0,Male,19,Unemployed / between jobs,Canada,58.0,both,no,various,VerySevere,improving,CAN
10.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,18,Student at school,USA,10.0,yes,yes,friends,_None,improving,USA
20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Male,23,Employed,USA,4.0,yes,yes,strangers,_None,fun,USA
20.0,1.0,2.0,3.0,4.0,2.0,1.0,0.0,4.0,3.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,Male,19,Student at college / university,Trinidad & Tobago,27.0,yes,yes,friends,Mild,fun,TTO
20.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,Male,18,Student at college / university,Argentina,13.0,yes,yes,strangers,_None,fun,ARG
10.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,Male,18,Student at college / university,USA,21.0,yes,yes,online acquaintaces,Mild,fun,USA
40.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,2.0,0.0,2.0,Male,23,Student at college / university,Canada,24.0,yes,yes,online acquaintaces,Mild,improving,CAN
10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,Male,19,Student at college / university,USA,9.0,yes,yes,friends,_None,relaxing,USA
25.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,18,Student at school,Mexico,9.0,yes,yes,strangers,_None,winning,MEX
15.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,Male,18,Student at college / university,USA,17.0,yes,yes,friends,_None,improving,USA
30.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,Male,22,Student at college / university,Norway,18.0,yes,yes,friends,_None,fun,NOR
24.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,-1.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,Male,20,Student at college / university,USA,-1.0,yes,yes,online acquaintaces,Undefined,improving,USA
14.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,Male,20,Student at college / university,Belgium,11.0,yes,yes,strangers,_None,fun,BEL
21.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,19,Student at college / university,USA,11.0,yes,yes,friends,_None,winning,USA
4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Male,18,Student at college / university,UK,7.0,yes,yes,online acquaintaces,_None,winning,GBR
25.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,Male,18,Student at college / university,USA,10.0,yes,yes,online acquaintaces,_None,improving,USA
8.0,0.0,2.0,1.0,4.0,3.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,Male,18,Student at school,USA,25.0,yes,yes,friends,Mild,fun,USA
40.0,2.0,4.0,1.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,Female,20,Employed,Romania,52.0,yes,yes,friends,VerySevere,improving,ROU
15.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,Male,18,Student at school,Portugal,19.0,yes,yes,friends,_None,fun,PRT
14.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,3.0,Male,20,Student at college / university,USA,24.0,yes,yes,friends,Mild,improving,USA
12.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Male,19,Employed,USA,5.0,yes,yes,friends,_None,improving,USA
20.0,0.0,1.0,2.0,3.0,2.0,3.0,3.0,0.0,3.0,3.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,Male,21,Student at college / university,Netherlands,29.0,yes,yes,friends,Mild,fun,NLD
6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Male,23,Employed,UK,5.0,Undefined,no,various,_None,fun,GBR
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,25,Employed,USA,2.0,yes,yes,strangers,_None,winning,USA
3.0,0.0,2.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,4.0,Male,20,Student at college / university,Brazil,46.0,yes,yes,strangers,Severe,improving,BRA
5.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,Male,22,Student at college / university,Portugal,20.0,no,no,alone,_None,relaxing,PRT
21.0,1.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,4.0,0.0,0.0,Male,20,Student at college / university,Netherlands,23.0,yes,yes,friends,Mild,winning,NLD
20.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,Male,19,Student at school,Singapore,21.0,no,no,alone,Mild,improving,SGP
15.0,1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Male,23,Employed,USA,-1.0,yes,yes,online acquaintaces,Undefined,fun,USA
15.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,Male,18,Student at school,Poland,18.0,yes,yes,strangers,_None,various,POL
20.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,24,Student at college / university,USA,8.0,yes,yes,online acquaintaces,_None,fun,USA
6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Male,24,Student at college / university,USA,2.0,yes,yes,friends,_None,winning,USA
20.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,Male,23,Student at college / university,USA,18.0,yes,yes,online acquaintaces,_None,fun,USA
20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,Male,24,Unemployed / between jobs,Germany,8.0,yes,yes,friends,_None,winning,DEU
10.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,Male,23,Student at college / university,Germany,10.0,yes,yes,friends,_None,fun,DEU
15.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,Female,36,Employed,Canada,25.0,yes,yes,online acquaintaces,Mild,fun,CAN
70.0,2.0,2.0,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,Male,19,Unemployed / between jobs,Sweden,-1.0,yes,yes,strangers,Undefined,fun,SWE
21.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,18,Student at school,USA,3.0,yes,yes,friends,_None,improving,USA
10.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,Male,21,Student at college / university,Netherlands,9.0,yes,yes,strangers,_None,fun,NLD
8.0,1.0,3.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0,1.0,4.0,2.0,0.0,3.0,1.0,0.0,1.0,Male,22,Student at college / university,UK,26.0,yes,yes,strangers,Mild,fun,GBR
5.0,1.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,0.0,Male,19,Employed,Australia,38.0,yes,yes,strangers,Moderate,winning,AUS
35.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,Male,19,Student at college / university,USA,26.0,yes,yes,strangers,Mild,improving,USA
15.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,4.0,-1.0,1.0,4.0,1.0,0.0,4.0,3.0,0.0,2.0,Male,23,Student at college / university,USA,-1.0,yes,yes,friends,Undefined,various,USA
5.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,Male,23,Student at college / university,Canada,-1.0,no,no,alone,Undefined,relaxing,CAN
18.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,Male,18,Student at school,Netherlands,17.0,yes,yes,friends,_None,fun,NLD
30.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,Male,29,Unemployed / between jobs,France,18.0,yes,yes,friends,_None,fun,FRA
20.0,2.0,4.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,0.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,Male,20,Unemployed / between jobs,USA,47.0,yes,yes,strangers,Severe,various,USA
21.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,0.0,4.0,4.0,2.0,3.0,4.0,0.0,3.0,Male,18,Student at school,Netherlands,40.0,yes,yes,friends,Moderate,winning,NLD
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,23,Student at college / university,Canada,2.0,yes,yes,strangers,_None,winning,CAN
35.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,0.0,2.0,1.0,2.0,1.0,Male,18,Student at school,USA,36.0,yes,yes,strangers,Moderate,winning,USA
60.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,Male,19,Student at college / university,Canada,14.0,yes,yes,strangers,_None,winning,CAN
19.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,21,Student at college / university,Turkey,5.0,yes,yes,online acquaintaces,_None,fun,TUR
